Rows,Cols,Energy,TOPS,Time,Power Density
52,4,7.23262e-14,4.82422e-02,1.66086e-03,3.48918e-03
52,8,7.40137e-14,9.64844e-02,8.30429e-04,7.14117e-03
52,12,7.57012e-14,1.44727e-01,5.53620e-04,1.09560e-02
52,16,7.73887e-14,1.92969e-01,4.15215e-04,1.49336e-02
52,20,7.90762e-14,2.41211e-01,3.32172e-04,1.90741e-02
52,24,8.07637e-14,2.89453e-01,2.76810e-04,2.33773e-02
52,28,8.24513e-14,3.37695e-01,2.37266e-04,2.78434e-02
52,32,8.41388e-14,3.85937e-01,2.07607e-04,3.24723e-02
52,36,8.58263e-14,4.34180e-01,1.84540e-04,3.72640e-02
52,40,8.75138e-14,4.82422e-01,1.66086e-04,4.22185e-02
52,44,8.92013e-14,5.30664e-01,1.50987e-04,4.73359e-02
52,48,9.08888e-14,5.78906e-01,1.38405e-04,5.26161e-02
52,52,9.25763e-14,6.27148e-01,1.27758e-04,5.80591e-02
52,56,9.42638e-14,6.75391e-01,1.18633e-04,6.36649e-02
52,60,9.59512e-14,7.23633e-01,1.10724e-04,6.94335e-02
52,64,9.76387e-14,7.71875e-01,1.03804e-04,7.53649e-02
52,68,9.93262e-14,8.20117e-01,9.76976e-05,8.14592e-02
52,72,1.01014e-13,8.68359e-01,9.22699e-05,8.77162e-02
52,76,1.02701e-13,9.16602e-01,8.74136e-05,9.41361e-02
52,80,1.04389e-13,9.64844e-01,8.30429e-05,1.00719e-01
52,84,1.06076e-13,1.01309e+00,7.90885e-05,1.07464e-01
52,88,1.07764e-13,1.06133e+00,7.54936e-05,1.14373e-01
52,92,1.09451e-13,1.10957e+00,7.22112e-05,1.21444e-01
52,96,1.11139e-13,1.15781e+00,6.92024e-05,1.28678e-01
52,100,1.12826e-13,1.20605e+00,6.64343e-05,1.36075e-01
52,104,1.14514e-13,1.25430e+00,6.38792e-05,1.43634e-01
52,108,1.16201e-13,1.30254e+00,6.15133e-05,1.51357e-01
52,112,1.17889e-13,1.35078e+00,5.93164e-05,1.59242e-01
52,116,1.19576e-13,1.39902e+00,5.72710e-05,1.67290e-01
52,120,1.21264e-13,1.44727e+00,5.53620e-05,1.75501e-01
52,124,1.22951e-13,1.49551e+00,5.35761e-05,1.83875e-01
52,128,1.24639e-13,1.54375e+00,5.19018e-05,1.92411e-01
56,4,7.77600e-14,5.19531e-02,1.54223e-03,4.03988e-03
56,8,7.94475e-14,1.03906e-01,7.71113e-04,8.25509e-03
56,12,8.11350e-14,1.55859e-01,5.14075e-04,1.26457e-02
56,16,8.28225e-14,2.07812e-01,3.85556e-04,1.72116e-02
56,20,8.45100e-14,2.59766e-01,3.08445e-04,2.19528e-02
56,24,8.61975e-14,3.11719e-01,2.57038e-04,2.68694e-02
56,28,8.78850e-14,3.63672e-01,2.20318e-04,3.19613e-02
56,32,8.95725e-14,4.15625e-01,1.92778e-04,3.72286e-02
56,36,9.12600e-14,4.67578e-01,1.71358e-04,4.26712e-02
56,40,9.29475e-14,5.19531e-01,1.54223e-04,4.82891e-02
56,44,9.46350e-14,5.71484e-01,1.40202e-04,5.40824e-02
56,48,9.63225e-14,6.23437e-01,1.28519e-04,6.00511e-02
56,52,9.80100e-14,6.75391e-01,1.18633e-04,6.61950e-02
56,56,9.96975e-14,7.27344e-01,1.10159e-04,7.25144e-02
56,60,1.01385e-13,7.79297e-01,1.02815e-04,7.90090e-02
56,64,1.03073e-13,8.31250e-01,9.63891e-05,8.56790e-02
56,68,1.04760e-13,8.83203e-01,9.07192e-05,9.25244e-02
56,72,1.06448e-13,9.35156e-01,8.56792e-05,9.95450e-02
56,76,1.08135e-13,9.87109e-01,8.11698e-05,1.06741e-01
56,80,1.09823e-13,1.03906e+00,7.71113e-05,1.14112e-01
56,84,1.11510e-13,1.09102e+00,7.34393e-05,1.21659e-01
56,88,1.13198e-13,1.14297e+00,7.01012e-05,1.29381e-01
56,92,1.14885e-13,1.19492e+00,6.70533e-05,1.37279e-01
56,96,1.16573e-13,1.24687e+00,6.42594e-05,1.45351e-01
56,100,1.18260e-13,1.29883e+00,6.16890e-05,1.53599e-01
56,104,1.19948e-13,1.35078e+00,5.93164e-05,1.62023e-01
56,108,1.21635e-13,1.40273e+00,5.71195e-05,1.70622e-01
56,112,1.23323e-13,1.45469e+00,5.50795e-05,1.79396e-01
56,116,1.25010e-13,1.50664e+00,5.31802e-05,1.88345e-01
56,120,1.26698e-13,1.55859e+00,5.14075e-05,1.97470e-01
56,124,1.28385e-13,1.61055e+00,4.97492e-05,2.06770e-01
56,128,1.30072e-13,1.66250e+00,4.81946e-05,2.16246e-01
60,4,8.31938e-14,5.56641e-02,1.43941e-03,4.63090e-03
60,8,8.48813e-14,1.11328e-01,7.19705e-04,9.44967e-03
60,12,8.65688e-14,1.66992e-01,4.79804e-04,1.44563e-02
60,16,8.82563e-14,2.22656e-01,3.59853e-04,1.96508e-02
60,20,8.99437e-14,2.78320e-01,2.87882e-04,2.50332e-02
60,24,9.16312e-14,3.33984e-01,2.39902e-04,3.06034e-02
60,28,9.33188e-14,3.89648e-01,2.05630e-04,3.63615e-02
60,32,9.50063e-14,4.45312e-01,1.79926e-04,4.23075e-02
60,36,9.66938e-14,5.00977e-01,1.59935e-04,4.84413e-02
60,40,9.83813e-14,5.56641e-01,1.43941e-04,5.47630e-02
60,44,1.00069e-13,6.12305e-01,1.30856e-04,6.12726e-02
60,48,1.01756e-13,6.67969e-01,1.19951e-04,6.79700e-02
60,52,1.03444e-13,7.23633e-01,1.10724e-04,7.48553e-02
60,56,1.05131e-13,7.79297e-01,1.02815e-04,8.19285e-02
60,60,1.06819e-13,8.34961e-01,9.59607e-05,8.91895e-02
60,64,1.08506e-13,8.90625e-01,8.99632e-05,9.66384e-02
60,68,1.10194e-13,9.46289e-01,8.46712e-05,1.04275e-01
60,72,1.11881e-13,1.00195e+00,7.99673e-05,1.12100e-01
60,76,1.13569e-13,1.05762e+00,7.57585e-05,1.20112e-01
60,80,1.15256e-13,1.11328e+00,7.19705e-05,1.28313e-01
60,84,1.16944e-13,1.16895e+00,6.85434e-05,1.36701e-01
60,88,1.18631e-13,1.22461e+00,6.54278e-05,1.45277e-01
60,92,1.20319e-13,1.28027e+00,6.25831e-05,1.54041e-01
60,96,1.22006e-13,1.33594e+00,5.99755e-05,1.62993e-01
60,100,1.23694e-13,1.39160e+00,5.75764e-05,1.72132e-01
60,104,1.25381e-13,1.44727e+00,5.53620e-05,1.81460e-01
60,108,1.27069e-13,1.50293e+00,5.33115e-05,1.90975e-01
60,112,1.28756e-13,1.55859e+00,5.14075e-05,2.00679e-01
60,116,1.30444e-13,1.61426e+00,4.96349e-05,2.10570e-01
60,120,1.32131e-13,1.66992e+00,4.79804e-05,2.20649e-01
60,124,1.33819e-13,1.72559e+00,4.64326e-05,2.30916e-01
60,128,1.35506e-13,1.78125e+00,4.49816e-05,2.41371e-01
64,4,8.86275e-14,5.93750e-02,1.34945e-03,5.26226e-03
64,8,9.03150e-14,1.18750e-01,6.74724e-04,1.07249e-02
64,12,9.20025e-14,1.78125e-01,4.49816e-04,1.63879e-02
64,16,9.36900e-14,2.37500e-01,3.37362e-04,2.22514e-02
64,20,9.53775e-14,2.96875e-01,2.69890e-04,2.83152e-02
64,24,9.70650e-14,3.56250e-01,2.24908e-04,3.45794e-02
64,28,9.87525e-14,4.15625e-01,1.92778e-04,4.10440e-02
64,32,1.00440e-13,4.75000e-01,1.68681e-04,4.77090e-02
64,36,1.02128e-13,5.34375e-01,1.49939e-04,5.45744e-02
64,40,1.03815e-13,5.93750e-01,1.34945e-04,6.16402e-02
64,44,1.05503e-13,6.53125e-01,1.22677e-04,6.89063e-02
64,48,1.07190e-13,7.12500e-01,1.12454e-04,7.63729e-02
64,52,1.08878e-13,7.71875e-01,1.03804e-04,8.40398e-02
64,56,1.10565e-13,8.31250e-01,9.63891e-05,9.19072e-02
64,60,1.12253e-13,8.90625e-01,8.99632e-05,9.99749e-02
64,64,1.13940e-13,9.50000e-01,8.43405e-05,1.08243e-01
64,68,1.15628e-13,1.00937e+00,7.93793e-05,1.16712e-01
64,72,1.17315e-13,1.06875e+00,7.49693e-05,1.25380e-01
64,76,1.19003e-13,1.12813e+00,7.10236e-05,1.34250e-01
64,80,1.20690e-13,1.18750e+00,6.74724e-05,1.43319e-01
64,84,1.22378e-13,1.24687e+00,6.42594e-05,1.52589e-01
64,88,1.24065e-13,1.30625e+00,6.13385e-05,1.62060e-01
64,92,1.25753e-13,1.36562e+00,5.86716e-05,1.71731e-01
64,96,1.27440e-13,1.42500e+00,5.62270e-05,1.81602e-01
64,100,1.29127e-13,1.48438e+00,5.39779e-05,1.91674e-01
64,104,1.30815e-13,1.54375e+00,5.19018e-05,2.01946e-01
64,108,1.32503e-13,1.60312e+00,4.99795e-05,2.12418e-01
64,112,1.34190e-13,1.66250e+00,4.81946e-05,2.23091e-01
64,116,1.35878e-13,1.72187e+00,4.65327e-05,2.33964e-01
64,120,1.37565e-13,1.78125e+00,4.49816e-05,2.45038e-01
64,124,1.39253e-13,1.84062e+00,4.35306e-05,2.56312e-01
64,128,1.40940e-13,1.90000e+00,4.21702e-05,2.67786e-01
68,4,9.40613e-14,6.30859e-02,1.27007e-03,5.93394e-03
68,8,9.57488e-14,1.26172e-01,6.35034e-04,1.20808e-02
68,12,9.74363e-14,1.89258e-01,4.23356e-04,1.84406e-02
68,16,9.91238e-14,2.52344e-01,3.17517e-04,2.50133e-02
68,20,1.00811e-13,3.15430e-01,2.54014e-04,3.17989e-02
68,24,1.02499e-13,3.78516e-01,2.11678e-04,3.87974e-02
68,28,1.04186e-13,4.41602e-01,1.81438e-04,4.60088e-02
68,32,1.05874e-13,5.04687e-01,1.58759e-04,5.34332e-02
68,36,1.07561e-13,5.67773e-01,1.41119e-04,6.10704e-02
68,40,1.09249e-13,6.30859e-01,1.27007e-04,6.89206e-02
68,44,1.10936e-13,6.93945e-01,1.15461e-04,7.69837e-02
68,48,1.12624e-13,7.57031e-01,1.05839e-04,8.52597e-02
68,52,1.14311e-13,8.20117e-01,9.76976e-05,9.37486e-02
68,56,1.15999e-13,8.83203e-01,9.07192e-05,1.02450e-01
68,60,1.17686e-13,9.46289e-01,8.46712e-05,1.11365e-01
68,64,1.19374e-13,1.00937e+00,7.93793e-05,1.20493e-01
68,68,1.21061e-13,1.07246e+00,7.47099e-05,1.29833e-01
68,72,1.22749e-13,1.13555e+00,7.05594e-05,1.39387e-01
68,76,1.24436e-13,1.19863e+00,6.68457e-05,1.49153e-01
68,80,1.26124e-13,1.26172e+00,6.35034e-05,1.59133e-01
68,84,1.27811e-13,1.32480e+00,6.04794e-05,1.69325e-01
68,88,1.29499e-13,1.38789e+00,5.77304e-05,1.79730e-01
68,92,1.31186e-13,1.45098e+00,5.52204e-05,1.90348e-01
68,96,1.32874e-13,1.51406e+00,5.29195e-05,2.01179e-01
68,100,1.34561e-13,1.57715e+00,5.08027e-05,2.12223e-01
68,104,1.36249e-13,1.64023e+00,4.88488e-05,2.23480e-01
68,108,1.37936e-13,1.70332e+00,4.70396e-05,2.34950e-01
68,112,1.39624e-13,1.76641e+00,4.53596e-05,2.46632e-01
68,116,1.41311e-13,1.82949e+00,4.37955e-05,2.58528e-01
68,120,1.42999e-13,1.89258e+00,4.23356e-05,2.70636e-01
68,124,1.44686e-13,1.95566e+00,4.09699e-05,2.82958e-01
68,128,1.46374e-13,2.01875e+00,3.96896e-05,2.95492e-01
72,4,9.94950e-14,6.67969e-02,1.19951e-03,6.64596e-03
72,8,1.01183e-13,1.33594e-01,5.99755e-04,1.35173e-02
72,12,1.02870e-13,2.00391e-01,3.99836e-04,2.06142e-02
72,16,1.04558e-13,2.67187e-01,2.99877e-04,2.79365e-02
72,20,1.06245e-13,3.33984e-01,2.39902e-04,3.54842e-02
72,24,1.07933e-13,4.00781e-01,1.99918e-04,4.32573e-02
72,28,1.09620e-13,4.67578e-01,1.71358e-04,5.12559e-02
72,32,1.11308e-13,5.34375e-01,1.49939e-04,5.94799e-02
72,36,1.12995e-13,6.01172e-01,1.33279e-04,6.79294e-02
72,40,1.14683e-13,6.67969e-01,1.19951e-04,7.66043e-02
72,44,1.16370e-13,7.34766e-01,1.09046e-04,8.55047e-02
72,48,1.18058e-13,8.01562e-01,9.99591e-05,9.46305e-02
72,52,1.19745e-13,8.68359e-01,9.22699e-05,1.03982e-01
72,56,1.21432e-13,9.35156e-01,8.56792e-05,1.13558e-01
72,60,1.23120e-13,1.00195e+00,7.99673e-05,1.23360e-01
72,64,1.24808e-13,1.06875e+00,7.49693e-05,1.33388e-01
72,68,1.26495e-13,1.13555e+00,7.05594e-05,1.43641e-01
72,72,1.28183e-13,1.20234e+00,6.66394e-05,1.54119e-01
72,76,1.29870e-13,1.26914e+00,6.31321e-05,1.64823e-01
72,80,1.31558e-13,1.33594e+00,5.99755e-05,1.75753e-01
72,84,1.33245e-13,1.40273e+00,5.71195e-05,1.86907e-01
72,88,1.34933e-13,1.46953e+00,5.45231e-05,1.98288e-01
72,92,1.36620e-13,1.53633e+00,5.21526e-05,2.09893e-01
72,96,1.38308e-13,1.60312e+00,4.99795e-05,2.21724e-01
72,100,1.39995e-13,1.66992e+00,4.79804e-05,2.33781e-01
72,104,1.41683e-13,1.73672e+00,4.61350e-05,2.46063e-01
72,108,1.43370e-13,1.80352e+00,4.44263e-05,2.58570e-01
72,112,1.45058e-13,1.87031e+00,4.28396e-05,2.71303e-01
72,116,1.46745e-13,1.93711e+00,4.13624e-05,2.84261e-01
72,120,1.48433e-13,2.00391e+00,3.99836e-05,2.97445e-01
72,124,1.50120e-13,2.07070e+00,3.86938e-05,3.10854e-01
72,128,1.51808e-13,2.13750e+00,3.74847e-05,3.24489e-01
76,4,1.04929e-13,7.05078e-02,1.13638e-03,7.39830e-03
76,8,1.06616e-13,1.41016e-01,5.68188e-04,1.50346e-02
76,12,1.08304e-13,2.11523e-01,3.78792e-04,2.29088e-02
76,16,1.09991e-13,2.82031e-01,2.84094e-04,3.10210e-02
76,20,1.11679e-13,3.52539e-01,2.27275e-04,3.93711e-02
76,24,1.13366e-13,4.23047e-01,1.89396e-04,4.79592e-02
76,28,1.15054e-13,4.93555e-01,1.62340e-04,5.67853e-02
76,32,1.16741e-13,5.64063e-01,1.42047e-04,6.58494e-02
76,36,1.18429e-13,6.34570e-01,1.26264e-04,7.51514e-02
76,40,1.20116e-13,7.05078e-01,1.13638e-04,8.46913e-02
76,44,1.21804e-13,7.75586e-01,1.03307e-04,9.44693e-02
76,48,1.23491e-13,8.46094e-01,9.46981e-05,1.04485e-01
76,52,1.25179e-13,9.16602e-01,8.74136e-05,1.14739e-01
76,56,1.26866e-13,9.87109e-01,8.11698e-05,1.25231e-01
76,60,1.28554e-13,1.05762e+00,7.57585e-05,1.35961e-01
76,64,1.30241e-13,1.12813e+00,7.10236e-05,1.46928e-01
76,68,1.31929e-13,1.19863e+00,6.68457e-05,1.58134e-01
76,72,1.33616e-13,1.26914e+00,6.31321e-05,1.69578e-01
76,76,1.35304e-13,1.33965e+00,5.98093e-05,1.81259e-01
76,80,1.36991e-13,1.41016e+00,5.68188e-05,1.93179e-01
76,84,1.38679e-13,1.48066e+00,5.41132e-05,2.05337e-01
76,88,1.40366e-13,1.55117e+00,5.16535e-05,2.17732e-01
76,92,1.42054e-13,1.62168e+00,4.94077e-05,2.30366e-01
76,96,1.43741e-13,1.69219e+00,4.73490e-05,2.43237e-01
76,100,1.45429e-13,1.76270e+00,4.54551e-05,2.56347e-01
76,104,1.47116e-13,1.83320e+00,4.37068e-05,2.69694e-01
76,108,1.48804e-13,1.90371e+00,4.20880e-05,2.83279e-01
76,112,1.50491e-13,1.97422e+00,4.05849e-05,2.97103e-01
76,116,1.52179e-13,2.04473e+00,3.91854e-05,3.11164e-01
76,120,1.53866e-13,2.11523e+00,3.78792e-05,3.25463e-01
76,124,1.55554e-13,2.18574e+00,3.66573e-05,3.40000e-01
76,128,1.57241e-13,2.25625e+00,3.55118e-05,3.54776e-01
80,4,1.10363e-13,7.42188e-02,1.07956e-03,8.19097e-03
80,8,1.12050e-13,1.48438e-01,5.39779e-04,1.66324e-02
80,12,1.13738e-13,2.22656e-01,3.59853e-04,2.53244e-02
80,16,1.15425e-13,2.96875e-01,2.69890e-04,3.42668e-02
80,20,1.17113e-13,3.71094e-01,2.15912e-04,4.34597e-02
80,24,1.18800e-13,4.45312e-01,1.79926e-04,5.29031e-02
80,28,1.20488e-13,5.19531e-01,1.54223e-04,6.25970e-02
80,32,1.22175e-13,5.93750e-01,1.34945e-04,7.25414e-02
80,36,1.23863e-13,6.67969e-01,1.19951e-04,8.27363e-02
80,40,1.25550e-13,7.42188e-01,1.07956e-04,9.31816e-02
80,44,1.27238e-13,8.16406e-01,9.81416e-05,1.03877e-01
80,48,1.28925e-13,8.90625e-01,8.99632e-05,1.14824e-01
80,52,1.30613e-13,9.64844e-01,8.30429e-05,1.26021e-01
80,56,1.32300e-13,1.03906e+00,7.71113e-05,1.37468e-01
80,60,1.33988e-13,1.11328e+00,7.19705e-05,1.49166e-01
80,64,1.35675e-13,1.18750e+00,6.74724e-05,1.61114e-01
80,68,1.37363e-13,1.26172e+00,6.35034e-05,1.73313e-01
80,72,1.39050e-13,1.33594e+00,5.99755e-05,1.85762e-01
80,76,1.40738e-13,1.41016e+00,5.68188e-05,1.98462e-01
80,80,1.42425e-13,1.48438e+00,5.39779e-05,2.11412e-01
80,84,1.44113e-13,1.55859e+00,5.14075e-05,2.24613e-01
80,88,1.45800e-13,1.63281e+00,4.90708e-05,2.38064e-01
80,92,1.47488e-13,1.70703e+00,4.69373e-05,2.51766e-01
80,96,1.49175e-13,1.78125e+00,4.49816e-05,2.65718e-01
80,100,1.50863e-13,1.85547e+00,4.31823e-05,2.79921e-01
80,104,1.52550e-13,1.92969e+00,4.15215e-05,2.94374e-01
80,108,1.54238e-13,2.00391e+00,3.99836e-05,3.09077e-01
80,112,1.55925e-13,2.07812e+00,3.85556e-05,3.24032e-01
80,116,1.57613e-13,2.15234e+00,3.72261e-05,3.39236e-01
80,120,1.59300e-13,2.22656e+00,3.59853e-05,3.54691e-01
80,124,1.60988e-13,2.30078e+00,3.48245e-05,3.70397e-01
80,128,1.62675e-13,2.37500e+00,3.37362e-05,3.86353e-01
84,4,1.15796e-13,7.79297e-02,1.02815e-03,9.02397e-03
84,8,1.17484e-13,1.55859e-01,5.14075e-04,1.83109e-02
84,12,1.19171e-13,2.33789e-01,3.42717e-04,2.78609e-02
84,16,1.20859e-13,3.11719e-01,2.57038e-04,3.76739e-02
84,20,1.22546e-13,3.89648e-01,2.05630e-04,4.77500e-02
84,24,1.24234e-13,4.67578e-01,1.71358e-04,5.80890e-02
84,28,1.25921e-13,5.45508e-01,1.46879e-04,6.86910e-02
84,32,1.27609e-13,6.23437e-01,1.28519e-04,7.95561e-02
84,36,1.29296e-13,7.01367e-01,1.14239e-04,9.06841e-02
84,40,1.30984e-13,7.79297e-01,1.02815e-04,1.02075e-01
84,44,1.32671e-13,8.57227e-01,9.34682e-05,1.13729e-01
84,48,1.34359e-13,9.35156e-01,8.56792e-05,1.25646e-01
84,52,1.36046e-13,1.01309e+00,7.90885e-05,1.37827e-01
84,56,1.37734e-13,1.09102e+00,7.34393e-05,1.50270e-01
84,60,1.39421e-13,1.16895e+00,6.85434e-05,1.62976e-01
84,64,1.41109e-13,1.24687e+00,6.42594e-05,1.75945e-01
84,68,1.42796e-13,1.32480e+00,6.04794e-05,1.89177e-01
84,72,1.44484e-13,1.40273e+00,5.71195e-05,2.02672e-01
84,76,1.46171e-13,1.48066e+00,5.41132e-05,2.16431e-01
84,80,1.47859e-13,1.55859e+00,5.14075e-05,2.30452e-01
84,84,1.49546e-13,1.63652e+00,4.89596e-05,2.44736e-01
84,88,1.51234e-13,1.71445e+00,4.67341e-05,2.59283e-01
84,92,1.52921e-13,1.79238e+00,4.47022e-05,2.74093e-01
84,96,1.54609e-13,1.87031e+00,4.28396e-05,2.89167e-01
84,100,1.56296e-13,1.94824e+00,4.11260e-05,3.04503e-01
84,104,1.57984e-13,2.02617e+00,3.95443e-05,3.20102e-01
84,108,1.59671e-13,2.10410e+00,3.80797e-05,3.35965e-01
84,112,1.61359e-13,2.18203e+00,3.67197e-05,3.52090e-01
84,116,1.63046e-13,2.25996e+00,3.54535e-05,3.68478e-01
84,120,1.64734e-13,2.33789e+00,3.42717e-05,3.85129e-01
84,124,1.66421e-13,2.41582e+00,3.31661e-05,4.02044e-01
84,128,1.68109e-13,2.49375e+00,3.21297e-05,4.19221e-01
88,4,1.21230e-13,8.16406e-02,9.81416e-04,9.89729e-03
88,8,1.22918e-13,1.63281e-01,4.90708e-04,2.00701e-02
88,12,1.24605e-13,2.44922e-01,3.27139e-04,3.05185e-02
88,16,1.26293e-13,3.26562e-01,2.45354e-04,4.12424e-02
88,20,1.27980e-13,4.08203e-01,1.96283e-04,5.22418e-02
88,24,1.29668e-13,4.89844e-01,1.63569e-04,6.35168e-02
88,28,1.31355e-13,5.71484e-01,1.40202e-04,7.50673e-02
88,32,1.33043e-13,6.53125e-01,1.22677e-04,8.68934e-02
88,36,1.34730e-13,7.34766e-01,1.09046e-04,9.89950e-02
88,40,1.36418e-13,8.16406e-01,9.81416e-05,1.11372e-01
88,44,1.38105e-13,8.98047e-01,8.92197e-05,1.24025e-01
88,48,1.39793e-13,9.79687e-01,8.17847e-05,1.36953e-01
88,52,1.41480e-13,1.06133e+00,7.54936e-05,1.50157e-01
88,56,1.43168e-13,1.14297e+00,7.01012e-05,1.63636e-01
88,60,1.44855e-13,1.22461e+00,6.54278e-05,1.77391e-01
88,64,1.46543e-13,1.30625e+00,6.13385e-05,1.91421e-01
88,68,1.48230e-13,1.38789e+00,5.77304e-05,2.05727e-01
88,72,1.49918e-13,1.46953e+00,5.45231e-05,2.20308e-01
88,76,1.51605e-13,1.55117e+00,5.16535e-05,2.35165e-01
88,80,1.53293e-13,1.63281e+00,4.90708e-05,2.50298e-01
88,84,1.54980e-13,1.71445e+00,4.67341e-05,2.65706e-01
88,88,1.56668e-13,1.79609e+00,4.46098e-05,2.81390e-01
88,92,1.58355e-13,1.87773e+00,4.26703e-05,2.97349e-01
88,96,1.60043e-13,1.95937e+00,4.08924e-05,3.13583e-01
88,100,1.61730e-13,2.04102e+00,3.92567e-05,3.30093e-01
88,104,1.63418e-13,2.12266e+00,3.77468e-05,3.46879e-01
88,108,1.65105e-13,2.20430e+00,3.63488e-05,3.63940e-01
88,112,1.66793e-13,2.28594e+00,3.50506e-05,3.81277e-01
88,116,1.68480e-13,2.36758e+00,3.38419e-05,3.98890e-01
88,120,1.70168e-13,2.44922e+00,3.27139e-05,4.16777e-01
88,124,1.71855e-13,2.53086e+00,3.16586e-05,4.34941e-01
88,128,1.73543e-13,2.61250e+00,3.06693e-05,4.53380e-01
92,4,1.26664e-13,8.53516e-02,9.38746e-04,1.08109e-02
92,8,1.28351e-13,1.70703e-01,4.69373e-04,2.19100e-02
92,12,1.30039e-13,2.56055e-01,3.12915e-04,3.32970e-02
92,16,1.31726e-13,3.41406e-01,2.34687e-04,4.49722e-02
92,20,1.33414e-13,4.26758e-01,1.87749e-04,5.69354e-02
92,24,1.35101e-13,5.12109e-01,1.56458e-04,6.91866e-02
92,28,1.36789e-13,5.97461e-01,1.34107e-04,8.17259e-02
92,32,1.38476e-13,6.82812e-01,1.17343e-04,9.45533e-02
92,36,1.40164e-13,7.68164e-01,1.04305e-04,1.07669e-01
92,40,1.41851e-13,8.53516e-01,9.38746e-05,1.21072e-01
92,44,1.43539e-13,9.38867e-01,8.53406e-05,1.34764e-01
92,48,1.45226e-13,1.02422e+00,7.82289e-05,1.48743e-01
92,52,1.46914e-13,1.10957e+00,7.22112e-05,1.63011e-01
92,56,1.48601e-13,1.19492e+00,6.70533e-05,1.77567e-01
92,60,1.50289e-13,1.28027e+00,6.25831e-05,1.92411e-01
92,64,1.51976e-13,1.36562e+00,5.86716e-05,2.07543e-01
92,68,1.53664e-13,1.45098e+00,5.52204e-05,2.22962e-01
92,72,1.55351e-13,1.53633e+00,5.21526e-05,2.38670e-01
92,76,1.57039e-13,1.62168e+00,4.94077e-05,2.54667e-01
92,80,1.58726e-13,1.70703e+00,4.69373e-05,2.70951e-01
92,84,1.60414e-13,1.79238e+00,4.47022e-05,2.87523e-01
92,88,1.62101e-13,1.87773e+00,4.26703e-05,3.04383e-01
92,92,1.63789e-13,1.96309e+00,4.08151e-05,3.21531e-01
92,96,1.65476e-13,2.04844e+00,3.91144e-05,3.38968e-01
92,100,1.67164e-13,2.13379e+00,3.75498e-05,3.56692e-01
92,104,1.68851e-13,2.21914e+00,3.61056e-05,3.74705e-01
92,108,1.70539e-13,2.30449e+00,3.47684e-05,3.93005e-01
92,112,1.72226e-13,2.38984e+00,3.35267e-05,4.11594e-01
92,116,1.73914e-13,2.47520e+00,3.23706e-05,4.30470e-01
92,120,1.75601e-13,2.56055e+00,3.12915e-05,4.49635e-01
92,124,1.77289e-13,2.64590e+00,3.02821e-05,4.69088e-01
92,128,1.78976e-13,2.73125e+00,2.93358e-05,4.88829e-01
96,4,1.32098e-13,8.90625e-02,8.99632e-04,1.17649e-02
96,8,1.33785e-13,1.78125e-01,4.49816e-04,2.38305e-02
96,12,1.35473e-13,2.67187e-01,2.99877e-04,3.61966e-02
96,16,1.37160e-13,3.56250e-01,2.24908e-04,4.88632e-02
96,20,1.38848e-13,4.45312e-01,1.79926e-04,6.18305e-02
96,24,1.40535e-13,5.34375e-01,1.49939e-04,7.50984e-02
96,28,1.42223e-13,6.23437e-01,1.28519e-04,8.86668e-02
96,32,1.43910e-13,7.12500e-01,1.12454e-04,1.02536e-01
96,36,1.45598e-13,8.01562e-01,9.99591e-05,1.16705e-01
96,40,1.47285e-13,8.90625e-01,8.99632e-05,1.31176e-01
96,44,1.48972e-13,9.79687e-01,8.17847e-05,1.45946e-01
96,48,1.50660e-13,1.06875e+00,7.49693e-05,1.61018e-01
96,52,1.52347e-13,1.15781e+00,6.92024e-05,1.76390e-01
96,56,1.54035e-13,1.24687e+00,6.42594e-05,1.92062e-01
96,60,1.55722e-13,1.33594e+00,5.99755e-05,2.08036e-01
96,64,1.57410e-13,1.42500e+00,5.62270e-05,2.24309e-01
96,68,1.59097e-13,1.51406e+00,5.29195e-05,2.40884e-01
96,72,1.60785e-13,1.60312e+00,4.99795e-05,2.57758e-01
96,76,1.62472e-13,1.69219e+00,4.73490e-05,2.74934e-01
96,80,1.64160e-13,1.78125e+00,4.49816e-05,2.92410e-01
96,84,1.65847e-13,1.87031e+00,4.28396e-05,3.10187e-01
96,88,1.67535e-13,1.95937e+00,4.08924e-05,3.28264e-01
96,92,1.69222e-13,2.04844e+00,3.91144e-05,3.46642e-01
96,96,1.70910e-13,2.13750e+00,3.74847e-05,3.65320e-01
96,100,1.72598e-13,2.22656e+00,3.59853e-05,3.84299e-01
96,104,1.74285e-13,2.31562e+00,3.46012e-05,4.03579e-01
96,108,1.75972e-13,2.40469e+00,3.33197e-05,4.23159e-01
96,112,1.77660e-13,2.49375e+00,3.21297e-05,4.43040e-01
96,116,1.79348e-13,2.58281e+00,3.10218e-05,4.63221e-01
96,120,1.81035e-13,2.67187e+00,2.99877e-05,4.83703e-01
96,124,1.82723e-13,2.76094e+00,2.90204e-05,5.04485e-01
96,128,1.84410e-13,2.85000e+00,2.81135e-05,5.25568e-01
100,4,1.37531e-13,9.27734e-02,8.63647e-04,1.27592e-02
100,8,1.39219e-13,1.85547e-01,4.31823e-04,2.58316e-02
100,12,1.40906e-13,2.78320e-01,2.87882e-04,3.92171e-02
100,16,1.42594e-13,3.71094e-01,2.15912e-04,5.29156e-02
